Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),4LHE Temp (ºF),App message,
69.75801396000023,1050,,0.0096798748390892,0.12377498074540226,22.22341377218768,0.2571345837166336,123.46459128647999,5.71440809158107,1.620255524189247,28.35363391572513,0.07640102580388745,0.02166077428658744,74.6375,70.1375,,
70.26392571000017,1050,,0.00969952754576223,0.12138075802108869,22.22355613468965,0.2587881685217573,123.25515177624,5.751193400054742,1.6206661426057205,28.18088808754725,0.07489526181752879,0.021106632790813696,74.710625,70.1375,,
70.75810596000028,1050,,0.009756470307590777,0.12045304015420125,22.223506544592276,0.2574041715233906,123.25515177624,5.720423322511013,1.6300286942029243,28.496548618464903,0.07389859073522685,0.02105751275827197,74.75,70.1375,,
71.25992221000003,1050,,0.010026207430569579,0.12061556806016514,22.222548555880575,0.26364698359222744,123.67403079671999,5.858904375933365,1.6817001945108678,28.70716204412276,0.07174900688942655,0.020593871127823894,74.75,70.1375,,
71.76225946,1050,,0.009746634148383901,0.12160895971700846,22.22278545408429,0.2631503609182303,124.0929098172,5.847932158657366,1.6396970386667546,28.045102246503085,0.07417018879188098,0.02080103103140547,74.64875,70.1375,,
72.26109296000013,1050,,0.009551772426665708,0.12158273525256205,22.223553785943817,0.2574741160603583,123.88347030695999,5.721989796028468,1.6039649348787575,28.03113642455471,0.07580589900768758,0.02124837726049378,74.6375,70.1375,,
72.76361546000024,1050,,0.009403691328929127,0.12095101617882617,22.223616482228792,0.2558607783777599,123.46459128647999,5.686151744715038,1.574084010165285,27.683623109512837,0.07683967748269177,0.021271744133286818,74.654375,70.1375,,
73.26248246000011,1050,,0.009528218137909586,0.12094400567335506,22.22359326593329,0.2581523870996759,123.35987153136,5.73707365402006,1.593433009524244,27.774988182570105,0.07591152234778709,0.021081210329195972,74.75,70.1375,,
73.76562646000015,1050,,0.009515001588578114,0.12005275486985004,22.223605799942533,0.25758316343557774,123.35987153136,5.724426679183568,1.5915267828453175,27.802451412041897,0.07543649825102089,0.020972108811234215,74.75,70.1375,,
74.27293471000021,1050,,0.00960507689913374,0.12173151238663762,22.223525381514612,0.2598574874195606,123.35987153136,5.774949428568194,1.6059483882413716,27.811318713948584,0.07580321414837382,0.02108054829736021,74.75,70.1375,,
74.76046546000016,1050,,0.009702852677560192,0.12175760893146578,22.223566775719508,0.25675905099548924,123.15043202112,5.7061019385956175,1.6206058830561987,28.40176218209596,0.0751335494583645,0.02133845078242977,74.75,70.1375,,
75.2582149600001,1050,,0.009698207594031096,0.12193662437615765,22.22355177637825,0.2588247521859144,123.045712266,5.75200525787446,1.6184262592091052,28.13752795539894,0.0753427260077311,0.02119990680875198,74.75,70.1375,,
75.7575657100001,1050,,0.009603875793106618,0.12201603112276753,22.223536411605227,0.26055444641671827,123.15043202112,5.79044120841909,1.6029398087450208,27.683018775123593,0.07612455151993079,0.021072555398318146,74.75,70.1375,,
76.26501071000015,1050,,0.009758665423952352,0.12308298481235326,22.22356849734827,0.2600985140401757,123.045712266,5.780317160371938,1.6275716283171444,28.157651524717004,0.07563535056578669,0.02129345751394349,74.75,70.1375,,
76.75946921000018,1050,,0.009787970605936627,0.12226350226952726,22.223558439923156,0.25875955302435005,123.15043202112,5.750558046013392,1.6338969376513781,28.41342991565653,0.0748380604733921,0.02126156291530652,74.75,70.1375,,
77.25943246000006,1050,,0.00978553443063066,0.12078934887783811,22.223590272127176,0.26080304786212877,123.045712266,5.795980084878244,1.6322415302368474,28.162258205811973,0.07400292569289604,0.020840696538104816,74.643125,70.030625,,
77.76266821000016,1050,,0.009819312042554342,0.1205326440677398,22.222784556560384,0.26454718173593506,123.35987153136,5.878972801655755,1.6418039863481249,27.92955183994841,0.07342268914742586,0.020505666895046293,74.6375,70.025,,
78.25829371000017,1050,,0.00969497539284865,0.12097148454971594,22.223087151997866,0.2611153557350169,123.88347030695999,5.802788016868267,1.6289169348805292,28.07094272698194,0.07428685380912758,0.02084955117386979,74.6375,70.025,,
78.76557146000013,1050,,0.009653522171001318,0.12091302090081936,22.223052087380488,0.2614632925301307,123.98819006208,5.810511891350955,1.6229209168116387,27.93304626801475,0.07450583610243369,0.02081057591961202,74.6375,70.025,,
79.25885646000005,1050,,0.009540214794588359,0.1200644264159715,22.22352993478318,0.2577401938994794,123.88347030695999,5.727896821227868,1.6027973980655048,27.98194297030385,0.0749136942869811,0.020961513690752786,74.6375,70.025,,
79.76372096000014,1050,,0.009746404033004138,0.12042119087656578,22.22322142487492,0.26057659009041123,123.88347030695999,5.790850686481866,1.6365989999167687,28.26231624621902,0.0735911208455762,0.020797066933672077,74.69375,70.08125,,
80.26324821000006,1050,,0.009706001893068559,0.11929139137910225,22.223287886396044,0.25806795186235226,123.67403079671999,5.735118180526319,1.627033927354302,28.3685575145732,0.07334343058625142,0.020801654602784308,74.75,70.1375,,
80.75979871000011,1050,,0.00968632622547322,0.11866830300308945,22.223415563389445,0.25795926517486245,123.67403079671999,5.732735970558585,1.6236867981928718,28.32372939269255,0.0730930411562773,0.02070029438840145,74.75,70.1375,,
81.25580971000015,1050,,0.009636321889526667,0.11961452771689471,22.223386926004686,0.2578941713654662,123.56931104159999,5.731281759046058,1.6139777672471833,28.161611118055355,0.07411230748548397,0.02087118989485522,74.665625,70.053125,,
81.76251496000006,1050,,0.009797095053971383,0.12097268730755203,22.22340636451585,0.2571255418942321,123.67403079671999,5.714205294277763,1.642528414391284,28.74576831997792,0.07365169711466002,0.02117162795709109,74.6375,70.025,,
82.2481429600002,1050,,0.009759028658778477,0.12050340716782694,22.22336651797999,0.2574449724984359,123.46459128647999,5.721293994523474,1.6334693173208907,28.55160596642603,0.07378032678818114,0.021062354358205228,74.6375,70.025,,
82.74241496,1050,,0.009821244542372648,0.11928466092204727,22.223392989104614,0.2580249271790906,123.46459128647999,5.734189349356397,1.6447030304889954,28.68271719570251,0.07252762510051707,0.020802827224243717,74.6375,70.025,,
83.23353471000016,1050,,0.009864821399698818,0.11978589732768707,22.22338958828328,0.25579096896572645,123.67403079671999,5.684542362551485,1.6535058674592875,29.089126554265572,0.07244533716902364,0.0210735287820467,74.6375,70.025,,
83.73334471000015,1050,,0.009698530443699538,0.11905375514944197,22.223403729232253,0.25612009073583347,123.67403079671999,5.691860180914139,1.6257315131206902,28.562492086997572,0.07323290859711133,0.020916631806785428,74.6375,70.025,,
84.23427971000015,1050,,0.009651244496822597,0.11929860080278797,22.223458840688426,0.25515706848827796,123.56931104159999,5.670472600639288,1.617037662520677,28.517564020107027,0.07377839170501277,0.0210390024892616,74.6375,70.025,,
84.73418546000006,1050,,0.009765413652449003,0.11960472224489264,22.223225070714467,0.2573538882429287,123.56931104159999,5.7192331934857,1.636295288132051,28.611746916236193,0.07309723809768505,0.020913385756702,74.6375,70.025,,
85.23373071000023,1050,,0.009690040574028294,0.1193362220350309,22.223360887840073,0.2588412339737693,123.67403079671999,5.752322121194827,1.6247277453470041,28.244882749414252,0.07345353824311819,0.02074590522910622,74.6375,70.025,,
85.7407434600002,1050,,0.009609754034821906,0.11779859039706557,22.223471597998024,0.2576476175742249,123.56931104159999,5.7258244988729725,1.6104193925569432,28.125693102553775,0.07315669309470153,0.02057326329774521,74.6375,70.025,,
86.24138746000007,1050,,0.009656721622332212,0.11883986039499085,22.223381213606878,0.257011801127803,123.67403079671999,5.711671052804055,1.6186807092033266,28.33982583885598,0.07342159222464281,0.02080732891558052,74.6375,70.025,,
