Time (s),ESC (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),4LHE Temp (ºF),90% settling time (s),Max acceleration (RPM/s)
23.770665,1290,0.087554895,1.10019244,21.83809083,2.958522812,361.4925947,64.60848988,42.91213317,66.41872182,0.02563826,0.017028605,73.0625,,
23.798255,1290,0.087559356,1.105809819,21.83788147,2.958741546,361.9114737,64.61264717,42.96965495,66.5034739,0.025734668,0.017114448,73.0625,,
23.821535,1290,0.087544101,1.111352854,21.8380073,2.958473246,362.3303527,64.60716035,43.01116225,66.57336744,0.025838708,0.017201698,73.0625,,
23.84498,1290,0.087524213,1.11617609,21.83786952,2.960239032,362.644512,64.64531373,43.03088235,66.5645812,0.025938954,0.017266156,73.0625,,
23.866765,1290,0.087517447,1.120157124,21.83618109,2.971573449,362.9586712,64.88781594,43.06622389,66.3702781,0.026010108,0.017262981,73.0625,,
23.89483,1290,0.087492031,1.124912937,21.83666792,2.967849852,363.2728305,64.80795165,43.08877402,66.48686299,0.026106868,0.017357638,73.0625,,
23.94491,1290,0.08731126,1.132857604,21.83737591,2.963234958,363.901149,64.70927569,43.08212524,66.57797476,0.026295305,0.017506881,73.0625,,
23.969415,1290,0.087230718,1.136001777,21.83800828,2.959787035,364.1105886,64.63585378,43.06154875,66.6217683,0.026380885,0.017575412,73.0625,,
23.996835,1290,0.087111008,1.139788763,21.83809362,2.959805153,364.3200281,64.63650203,43.02263383,66.56089436,0.02649277,0.017633825,73.0625,,
24.022375,1290,0.087010919,1.142541323,21.83828691,2.958508399,364.3200281,64.60875523,42.98532794,66.53173829,0.026579798,0.017684001,73.0625,,
24.045095,1290,0.086990523,1.144850886,21.83864862,2.956107862,364.4247478,64.55740087,42.98587103,66.58550445,0.02663319,0.017733844,73.0625,,
24.07132,1290,0.086939611,1.147318874,21.83854691,2.957512629,364.5294676,64.58777829,42.97365633,66.53527566,0.026698191,0.017763715,73.0625,,
24.1242,1290,0.08689651,1.151372461,21.83678396,2.968679564,364.8436268,64.82641427,42.98731247,66.3114148,0.026784007,0.017760854,73.0625,,
24.14802,1290,0.086891131,1.153581441,21.83785776,2.960903516,365.2625059,64.65978982,43.02842095,66.54587196,0.026809755,0.017840785,73.0625,,
24.174005,1290,0.086813878,1.155549382,21.83861647,2.957235483,365.3672256,64.58193154,43.00169241,66.5847109,0.026872184,0.017892766,73.0625,,
24.19901,1290,0.086704905,1.157430899,21.83875454,2.957355294,365.3672256,64.58495635,42.94845686,66.49916526,0.026949301,0.01792106,73.0625,,
24.222225,1290,0.086591628,1.159013475,21.83886354,2.957449883,365.3672256,64.58734443,42.89027949,66.406631,0.027022754,0.017944901,73.0625,,
24.272345,1290,0.086300201,1.161888801,21.83930477,2.955289074,365.2625059,64.54145877,42.74109991,66.2227051,0.027184345,0.018002209,73.0625,,
24.2986,1290,0.086153647,1.16308225,21.83999613,2.951375982,365.2625059,64.45804002,42.66621072,66.19222475,0.027260032,0.018044021,73.0625,,
24.3223,1290,0.086045147,1.164128934,21.83968005,2.953035575,365.2625059,64.49335214,42.61188328,66.07174517,0.02731935,0.018050371,73.0625,,
24.34694,1290,0.085957851,1.165414923,21.83941469,2.956205412,365.2625059,64.5617959,42.57156741,65.93925528,0.027375429,0.018051154,73.0625,,
24.37268,1290,0.085890576,1.166836769,21.83973395,2.953635708,365.2625059,64.50661803,42.53643941,65.94120218,0.027431463,0.018088637,73.0625,,
24.398365,1290,0.085865915,1.167937031,21.83982119,2.953263985,365.2625059,64.49875736,42.52529081,65.93195365,0.027464528,0.0181079,73.0625,,
24.42255,1290,0.085847775,1.168769701,21.83925566,2.955418352,365.2625059,64.54413696,42.51461365,65.8690559,0.027491011,0.018108069,73.0625,,
24.446065,1290,0.085801046,1.169809519,21.83891008,2.957560409,365.2625059,64.58989583,42.4930242,65.78896537,0.027529448,0.018111339,73.0625,,
24.472665,1290,0.085740957,1.170546984,21.83922257,2.954925753,365.2625059,64.53328121,42.46526478,65.80366593,0.027564811,0.018138656,73.0625,,
24.49705,1290,0.085684863,1.171142945,21.83969606,2.951017151,365.2625059,64.44931765,42.43242419,65.83843822,0.027600189,0.018171534,73.0625,,
24.52145,1290,0.085639787,1.171568494,21.83984025,2.948098338,365.2625059,64.38599675,42.40702804,65.86374396,0.027626753,0.018196014,73.0625,,
24.54523,1290,0.085596387,1.172186592,21.83985292,2.947246439,365.2625059,64.36742872,42.38477483,65.84817145,0.027655841,0.018210866,73.0625,,
24.572885,1290,0.085538305,1.173142377,21.83955711,2.948714607,365.2625059,64.39862106,42.35886093,65.77603718,0.027695324,0.018216887,73.0625,,
24.59686,1290,0.085483456,1.174023147,21.83901556,2.95352359,365.2625059,64.50204764,42.33104397,65.62744209,0.02773433,0.018201331,73.0625,,
24.623635,1290,0.085468026,1.174603944,21.83995662,2.946870257,365.2625059,64.35951857,42.32161501,65.75812863,0.027754233,0.018250664,73.0625,,
24.64572,1290,0.085458987,1.174778866,21.83958478,2.950644884,365.1577861,64.44085909,42.31360158,65.66269006,0.027763623,0.018230341,73.0625,,
24.67181,1290,0.085450164,1.174940755,21.83984021,2.949272754,365.1577861,64.41164569,42.30411692,65.6777458,0.027773674,0.018241123,73.0625,,
24.695145,1290,0.085428052,1.175159735,21.8393289,2.95222111,365.0530663,64.47452779,42.28613848,65.58580563,0.027790661,0.018226729,73.0625,,
24.720925,1290,0.085374832,1.175658035,21.84018034,2.946367114,365.0530663,64.3491891,42.25661192,65.66766809,0.027821872,0.018269974,73.0625,,
24.746355,1290,0.085342011,1.17586592,21.84005883,2.945757981,365.0530663,64.33552761,42.2392482,65.65462313,0.02783823,0.018277085,73.0625,,
24.775055,1290,0.085349851,1.175740426,21.83991042,2.946508837,365.0530663,64.35148907,42.24641972,65.64948276,0.027830534,0.018270602,73.0625,,
24.801135,1290,0.085427734,1.175235174,21.83937843,2.949932956,365.0530663,64.42470218,42.28596553,65.63626078,0.027792559,0.018241996,73.0625,,
24.82376,1290,0.085442413,1.175280257,21.83989815,2.94624541,365.1577861,64.34569967,42.30055349,65.73951905,0.02778404,0.018265094,73.0625,,
24.84692,1290,0.08543072,1.175230205,21.83952852,2.949360667,365.1577861,64.41264639,42.29682805,65.66540954,0.027785304,0.018245333,73.0625,,
24.871945,1290,0.085367218,1.17583187,21.8400097,2.946699864,365.2625059,64.35595363,42.27716573,65.69270338,0.027812457,0.018270755,73.0625,,
24.896565,1290,0.085332073,1.17617585,21.83984786,2.947598341,365.3672256,64.37509932,42.26625792,65.65622168,0.027827773,0.018270665,73.0625,,
24.923865,1290,0.085297882,1.175907247,21.84013937,2.945848335,365.3672256,64.33773818,42.25396787,65.67524608,0.027829511,0.0182771,73.0625,,
24.946235,1290,0.085233365,1.175497145,21.84097539,2.939885715,365.4719454,64.20997156,42.23095202,65.77008368,0.027834967,0.018307081,73.0625,,
24.97085,1290,0.085151468,1.174808989,21.84097997,2.939663314,365.4719454,64.20512756,42.1929315,65.71582847,0.027843739,0.018297744,73.0625,,
24.99428,1290,0.085046236,1.174634425,21.84072152,2.941565827,365.4719454,64.24592008,42.14539166,65.60010599,0.027871005,0.018283409,73.0625,,
25.01702,1290,0.084972003,1.174432408,21.84099786,2.938997038,365.5766651,64.19062801,42.11600997,65.61083958,0.027885652,0.018296011,73.0625,,
25.044455,1290,0.084904747,1.173875661,21.84126131,2.93562218,365.5766651,64.11769115,42.08510115,65.63726859,0.027892903,0.01830814,73.0625,,
25.07089,1290,0.08483557,1.17288352,21.8409992,2.9386514,365.5766651,64.18308288,42.05511208,65.52367103,0.027889202,0.018274029,73.0625,,
25.096455,1290,0.084813852,1.172420056,21.84117872,2.937175655,365.5766651,64.15137841,42.04354715,65.53802614,0.02788585,0.018275836,73.0625,,
25.12149,1290,0.084763633,1.172370943,21.84050229,2.941287028,365.6813849,64.23918606,42.01983998,65.41153859,0.027900414,0.01825009,73.0625,,
25.14509,1290,0.084733055,1.172526023,21.84075761,2.940948049,365.6813849,64.23253348,42.00707406,65.39843874,0.027912585,0.018254395,73.0625,,
25.17085,1290,0.084740844,1.172818661,21.8411903,2.937818269,365.6813849,64.16544789,42.01028055,65.47181066,0.02791742,0.018278041,73.0625,,
25.1949,1290,0.08471184,1.173433318,21.84046331,2.941961904,365.5766651,64.25381103,41.99193979,65.35322827,0.027944251,0.01826247,73.0625,,
25.22094,1290,0.084658903,1.174402489,21.84001543,2.944748155,365.5766651,64.31334514,41.9666282,65.25337488,0.027984199,0.018260635,73.0625,,
25.24829,1290,0.084621477,1.174783748,21.84010126,2.945632127,365.6813849,64.3329039,41.949884,65.20750883,0.028004458,0.018261009,73.0625,,
25.27227,1290,0.084606395,1.176007395,21.84059532,2.942672455,365.6813849,64.26971826,41.94292322,65.26078588,0.028038279,0.018298001,73.0625,,
25.29667,1290,0.084626285,1.176887447,21.84055333,2.943841275,365.6813849,64.29512234,41.95289471,65.25050918,0.028052592,0.018304459,73.0625,,
25.322355,1290,0.084633613,1.177268366,21.84028996,2.946176679,365.6813849,64.34535294,41.95655148,65.20525502,0.028059226,0.01829609,72.95,,
25.34843,1290,0.084665934,1.178327529,21.83967072,2.950960058,365.5766651,64.44799597,41.96954894,65.12157331,0.028075773,0.018283385,72.95,,
25.37556,1290,0.084714085,1.17878636,21.83956451,2.950860502,365.6813849,64.44550829,41.99756503,65.16755962,0.028067969,0.018291211,72.95,,
25.399545,1290,0.084775001,1.179335743,21.84010028,2.94780283,365.6813849,64.38030939,42.03028367,65.28437665,0.028059191,0.018318268,72.95,,
25.422975,1290,0.08483737,1.180113134,21.8407419,2.942971996,365.6813849,64.27669178,42.06572379,65.44475552,0.028054031,0.018359892,72.95,,
25.44712,1290,0.0848633,1.180300367,21.84092097,2.94166632,365.7861046,64.24870162,42.08283133,65.4998938,0.028047076,0.018370805,72.95,0.423005,371
25.47179,1290,0.084859477,1.180746887,21.84119537,2.94130058,365.7861046,64.24152062,42.08420714,65.50935709,0.028056769,0.018379809,72.95,,
25.50138,1320,0.084879507,1.181306254,21.84113489,2.941524839,365.7861046,64.24624078,42.09367282,65.51927756,0.028063749,0.018387165,72.95,,
25.5247,1320,0.084888068,1.181402876,21.84122925,2.939562222,365.7861046,64.20365237,42.10105964,65.57424396,0.02806112,0.018400867,72.95,,
25.54996,1320,0.084943267,1.181605407,21.84091032,2.942987763,365.7861046,64.27753179,42.12731353,65.5397187,0.02804844,0.018382868,72.95,,
25.574205,1320,0.085047576,1.182077749,21.59052485,2.97173675,365.7861046,64.16135614,42.18073679,65.74165404,0.028024113,0.018423516,72.95,,
25.597435,1320,0.085183626,1.182174058,21.39702077,2.994056019,366.1002639,64.06387883,42.27928579,65.99551348,0.02796107,0.018453052,72.95,,
25.6207,1320,0.085288986,1.182536634,21.23077196,3.01083446,366.1002639,63.92233982,42.33239627,66.22472894,0.027934555,0.018499583,72.95,,
25.645,1320,0.085347001,1.182983327,21.09013822,3.028065003,365.9955441,63.86230945,42.35437562,66.32139675,0.027930605,0.018523967,72.95,,
25.66685,1320,0.085399347,1.183055093,20.96734717,3.039212224,365.9955441,63.72421783,42.37510994,66.49765408,0.027918632,0.018565235,72.95,,
25.69486,1320,0.085421115,1.182943964,20.83713156,3.053756388,365.8908244,63.63152361,42.37752405,66.59831738,0.027914419,0.018590533,72.95,,
25.722195,1320,0.085375798,1.183324587,20.74524393,3.064416406,365.8908244,63.57206583,42.3475163,66.61340283,0.027943187,0.018613908,72.95,,
25.749985,1320,0.085304144,1.183870859,20.65914683,3.075304283,365.7861046,63.53316271,42.30791028,66.59185294,0.027982258,0.018633904,72.95,,
25.77291,1320,0.085298997,1.184042279,20.60421993,3.081088086,365.7861046,63.48341655,42.30275938,66.63592113,0.027989717,0.018651206,72.95,,
25.797435,1320,0.085308253,1.183676879,20.54890988,3.087744525,365.7861046,63.44978399,42.30320232,66.67194064,0.027980787,0.018655333,72.95,,
25.82092,1320,0.085336371,1.183171096,20.49288677,3.093586988,365.6813849,63.39652784,42.31178834,66.74149166,0.027963155,0.018663027,72.95,,
25.844705,1320,0.085335413,1.182947701,20.45274433,3.098729797,365.6813849,63.3775283,42.30683701,66.75368722,0.027961147,0.018665097,72.95,,
25.86588,1320,0.085300708,1.182662149,20.41663642,3.104335231,365.5766651,63.38008374,42.28429829,66.71543455,0.027969298,0.018659839,72.95,,
25.896105,1320,0.085277707,1.1819506,20.37998869,3.105696962,365.5766651,63.29406897,42.27145769,66.78581166,0.027960961,0.018673955,72.95,,
25.92314,1320,0.085269706,1.181208263,20.34995857,3.109555658,365.5766651,63.27932881,42.26505545,66.79125118,0.027947633,0.018666574,72.95,,
25.947015,1320,0.085290913,1.18052773,20.33340285,3.110451542,365.5766651,63.24606424,42.27028951,66.83465606,0.027928073,0.018665632,72.95,,
25.970905,1320,0.085301978,1.179723513,20.31435153,3.115093792,365.4719454,63.28111032,42.27288877,66.80174946,0.027907331,0.018642586,72.95,,
25.995035,1320,0.085304427,1.17920132,20.29385206,3.115954778,365.4719454,63.2347253,42.27116628,66.84802706,0.027896115,0.018648003,72.95,,
26.01725,1320,0.085305242,1.178995846,20.27968026,3.116806936,365.4719454,63.2078481,42.26733047,66.87038356,0.027893785,0.018652681,72.95,,
26.04694,1320,0.085289162,1.178376099,20.27384589,3.120933032,365.3672256,63.27331532,42.25196555,66.77691115,0.027889261,0.018623587,72.95,,
26.07135,1320,0.085321873,1.177909072,20.25895572,3.121096677,365.3672256,63.23015937,42.26449821,66.84230854,0.027869941,0.018628912,72.95,,
26.095185,1320,0.085363269,1.177295247,20.24705757,3.123210562,365.2625059,63.23582405,42.27695783,66.85602421,0.027847208,0.018617536,72.95,,
26.11682,1320,0.085365368,1.176679788,20.22997116,3.122167015,365.2625059,63.16134866,42.27582505,66.93306261,0.027833396,0.018629745,72.95,,
26.14466,1320,0.085333509,1.176090512,20.23878098,3.122608642,365.2625059,63.1977924,42.25588633,66.86291519,0.027832584,0.018609677,72.95,,
26.170125,1320,0.08531467,1.175706372,20.22211954,3.123836387,365.2625059,63.17059285,42.24535237,66.87502912,0.027830431,0.018611609,72.95,,
26.198105,1320,0.085321922,1.174811149,20.21469321,3.125367562,365.2625059,63.17834644,42.24867648,66.87208333,0.027807052,0.018595155,72.95,,
26.222125,1320,0.085399834,1.173977054,20.21071266,3.12749623,365.2625059,63.20892765,42.29025819,66.9055144,0.027759988,0.018572963,72.95,,
26.24744,1320,0.085432122,1.172908349,20.20961132,3.129115123,365.2625059,63.2382004,42.31058063,66.9066804,0.027721396,0.018547466,72.95,,
26.27331,1320,0.085444955,1.171498368,20.20808714,3.129768307,365.2625059,63.24663069,42.31879323,66.91074729,0.027682698,0.0185227,72.95,,
26.297825,1320,0.085400544,1.170216149,20.19628639,3.129428791,365.2625059,63.20284009,42.29723827,66.92300252,0.027666491,0.018515246,72.95,,
26.321855,1320,0.085364004,1.169263592,20.20324306,3.130148297,365.2625059,63.23914685,42.27925031,66.85613645,0.027655731,0.018489554,72.95,,
26.34584,1320,0.085338552,1.168404858,20.19706489,3.131018524,365.2625059,63.2373843,42.26666817,66.83810318,0.027643647,0.018476489,72.95,,
26.36852,1320,0.085320431,1.167883401,20.19982678,3.131735348,365.3672256,63.26051154,42.26072538,66.80427386,0.027635195,0.018461492,72.95,,
26.395415,1320,0.08537102,1.167214953,20.20457846,3.131122992,365.2625059,63.26302015,42.28417619,66.83869358,0.02760406,0.018450193,72.95,,
26.41701,1320,0.085393123,1.166353073,20.19836253,3.130733816,365.3672256,63.2356966,42.29923331,66.89138506,0.027573858,0.018444536,72.95,,
26.445005,1320,0.085412015,1.165969894,20.19411719,3.13107379,365.3672256,63.22927104,42.31483289,66.92285423,0.027554638,0.01844035,72.95,,
26.46704,1320,0.085418008,1.165691577,20.19879613,3.131176309,365.4719454,63.24599189,42.32296878,66.91802519,0.027542765,0.018431074,72.95,,
26.49799,1320,0.085417052,1.165626035,20.19840075,3.13255334,365.4719454,63.27256772,42.3275487,66.89715658,0.027538236,0.018422297,72.95,,
26.52356,1320,0.085400988,1.165712275,20.20258856,3.131341927,365.4719454,63.26121257,42.32160288,66.89976552,0.027544143,0.018426967,72.95,,
26.54636,1320,0.085437557,1.166075243,20.21365259,3.132432336,365.5766651,63.31789901,42.34324395,66.87405081,0.027538637,0.018416202,72.95,,
26.571475,1320,0.08544874,1.166715035,20.2104347,3.13169034,365.5766651,63.29282312,42.34827666,66.908497,0.027550473,0.018433607,72.95,,
26.595795,1320,0.085424066,1.167430354,20.21090926,3.131069045,365.4719454,63.28175234,42.33453065,66.89848034,0.027576315,0.018448136,72.95,,
26.62172,1320,0.085399201,1.167820621,20.20873429,3.13053152,365.5766651,63.26407968,42.32459048,66.90145608,0.027592012,0.018459458,72.95,,
26.662825,1320,0.085384222,1.167926896,20.20044709,3.131885404,365.5766651,63.26548539,42.3208874,66.89411633,0.027596938,0.018460728,72.95,,
26.719575,1320,0.08538923,1.166938401,20.19576163,3.130146456,365.6813849,63.2156917,42.33051197,66.96203242,0.027567311,0.018459632,72.95,,
26.74548,1320,0.085424274,1.166213211,20.20432274,3.130764779,365.6813849,63.25498201,42.34840721,66.94873015,0.027538538,0.018436701,72.95,,
26.76712,1320,0.085473501,1.165552944,20.21052261,3.131212465,365.6813849,63.28344033,42.37290525,66.95733518,0.027507034,0.018417977,72.95,,
26.794265,1320,0.085498875,1.164739345,20.20657965,3.131907406,365.6813849,63.28513645,42.3875394,66.97866478,0.027478343,0.018404627,72.95,,
26.817285,1320,0.085518206,1.164180231,20.20843683,3.130955497,365.6813849,63.27171638,42.40232756,67.01624357,0.027455574,0.018399694,72.95,,
26.84718,1320,0.085473833,1.163097778,20.20845782,3.12992427,365.6813849,63.25094259,42.38217645,67.00639503,0.027443088,0.018388624,72.95,,
26.87203,1320,0.085437434,1.162141982,20.20582325,3.129557263,365.7861046,63.2352809,42.37164096,67.00632994,0.027427354,0.018378063,72.95,,
26.895295,1320,0.085347516,1.161453988,20.18537634,3.131854712,365.7861046,63.21766601,42.32931299,66.95804458,0.027438527,0.018372301,72.95,,
26.91746,1320,0.085274231,1.16089326,20.19324549,3.129978649,365.7861046,63.20442723,42.29515959,66.91803319,0.027447426,0.018367278,72.95,,
26.94552,1320,0.085150859,1.160062896,20.19624972,3.129798086,365.7861046,63.21018373,42.23021129,66.80918928,0.027469976,0.018352468,72.95,,
26.97177,1320,0.08507377,1.159151122,20.18498506,3.129346495,365.7861046,63.16581225,42.19585622,66.80173137,0.027470734,0.018350926,72.95,,
26.994715,1320,0.085061254,1.158239431,20.1875747,3.129282285,365.8908244,63.1726199,42.19196417,66.78837166,0.027451659,0.018334516,72.95,,
27.01924,1320,0.085105553,1.157369242,20.18851099,3.129777992,365.8908244,63.18555739,42.21482002,66.81086906,0.027416183,0.01831699,72.95,,
27.04504,1320,0.085166365,1.157137189,20.19462046,3.130563792,365.8908244,63.22054761,42.24518734,66.82192568,0.027390983,0.018303182,72.95,,
27.07096,1320,0.085211043,1.156951656,20.20421245,3.130698,365.8908244,63.25328752,42.27045748,66.82728936,0.027370218,0.018290775,72.95,,
27.095075,1320,0.085289754,1.157026513,20.1765055,3.132823176,365.8908244,63.20942402,42.31399528,66.94254209,0.027343826,0.018304652,72.95,,
27.121255,1320,0.085335104,1.15742484,20.17598234,3.13130467,365.9955441,63.17714774,42.3398005,67.01758787,0.027336568,0.018320309,72.95,,
27.14476,1320,0.085373535,1.157354114,20.05985814,3.13359577,365.9955441,62.85948662,42.35839784,67.38584757,0.027322896,0.018411765,72.95,,
27.167485,1320,0.085259261,1.157328188,20.07987168,3.133157244,365.8908244,62.91339543,42.29521415,67.22767682,0.0273631,0.018395577,72.95,,
27.19803,1320,0.085123593,1.157313643,20.09303089,3.132444692,365.7861046,62.94030796,42.21087144,67.06492676,0.027417431,0.01838748,72.95,,
27.222005,1320,0.085059415,1.156716587,20.10757283,3.133657009,365.7861046,63.01023655,42.18870486,66.95531896,0.027417684,0.018357598,72.95,,
27.24727,1320,0.085004679,1.156010552,20.10491998,3.133453184,365.8908244,62.99782554,42.16922671,66.93759086,0.027413606,0.018350007,72.95,,
27.27411,1320,0.08496576,1.154945179,20.11518412,3.132259186,365.9955441,63.00597024,42.15721246,66.9098695,0.027396147,0.018330726,72.95,,
27.297235,1320,0.084921711,1.154195795,20.1215354,3.131733347,366.1002639,63.01528339,42.14701049,66.88379107,0.027384998,0.018316125,72.95,,
27.321635,1320,0.084885899,1.15368378,20.12801995,3.132473526,366.1002639,63.05048962,42.13408097,66.82593779,0.027381249,0.018297777,72.95,,
27.3728,1320,0.084871332,1.152974789,20.14740506,3.131765104,366.1002639,63.0969401,42.13273147,66.77460333,0.027365299,0.01827307,72.95,,
27.395515,1320,0.084879051,1.153489904,20.14994853,3.130797922,366.2049837,63.08541698,42.14001254,66.79834193,0.027372795,0.018284573,72.95,,
27.42212,1320,0.08483242,1.15390934,20.17316844,3.131770276,366.2049837,63.17772931,42.11532299,66.66165981,0.027398801,0.018264495,72.95,,
27.44578,1320,0.084826632,1.154545251,20.17222132,3.131844986,366.2049837,63.17627019,42.1115221,66.6571831,0.027416374,0.018274983,72.95,,
27.49867,1320,0.084873462,1.155685994,20.16764298,3.13566238,366.2049837,63.23891937,42.14321912,66.64127019,0.027422822,0.018274917,72.95,,
27.524945,1320,0.084841378,1.155974924,20.16099605,3.135083892,366.3097034,63.20641397,42.13308305,66.65950558,0.027436277,0.018288886,72.95,,
27.549005,1320,0.084843289,1.156224231,20.17281923,3.134543656,366.2049837,63.23258256,42.12909395,66.62561016,0.027444792,0.01828526,72.95,,
27.573015,1320,0.084836775,1.15626033,20.19296014,3.133575171,366.2049837,63.27615851,42.12568378,66.57433822,0.027447871,0.018273238,72.95,,
27.597765,1320,0.084855373,1.156309785,20.18519556,3.134304467,366.3097034,63.2665486,42.14017219,66.60735116,0.027439608,0.018276796,72.95,,
27.62281,1320,0.084865893,1.156045291,20.19333696,3.135029538,366.3097034,63.30670784,42.14860743,66.57842252,0.027427841,0.018261024,72.95,,
27.64658,1320,0.084931926,1.155711659,20.19538488,3.132863146,366.3097034,63.26937699,42.18262741,66.67147587,0.027397811,0.018266525,72.95,,
27.69687,1320,0.085046544,1.155399811,20.1991205,3.131272689,366.4144232,63.24895436,42.24714272,66.79500578,0.027348591,0.018267493,72.95,,
27.722955,1320,0.085120653,1.154616933,20.21299715,3.131657306,366.4144232,63.3001802,42.28801007,66.80551294,0.027303648,0.018240342,72.95,,
27.74594,1320,0.085187705,1.154243026,20.2056515,3.131985119,366.4144232,63.2837998,42.32572209,66.8823968,0.027270486,0.018239155,72.95,,
27.77221,1320,0.085229819,1.154177706,20.20483146,3.129992287,366.5191429,63.24096662,42.34968286,66.96558437,0.027253515,0.018250475,72.95,,
27.794925,1320,0.085277908,1.154388835,20.20745931,3.131612827,366.5191429,63.28193877,42.37438357,66.96126003,0.027242611,0.018241995,72.95,,
27.818025,1320,0.085287023,1.154557224,20.20573967,3.130063699,366.5191429,63.24525224,42.38214943,67.01238106,0.027241592,0.018255239,72.95,,
27.846965,1320,0.085251482,1.154264245,20.2038658,3.130328476,366.5191429,63.24473643,42.36594829,66.98731101,0.027245094,0.018250756,72.95,,
27.873375,1320,0.085198815,1.153712774,20.21826597,3.12949506,366.5191429,63.27296347,42.34319989,66.92147415,0.027246707,0.018233898,72.95,,
27.89569,1320,0.085153329,1.154141184,20.21606166,3.130965727,366.5191429,63.29579619,42.31802316,66.85755722,0.027273041,0.018234089,72.95,,
27.92131,1320,0.085115375,1.154675451,20.20723822,3.129786807,366.6238627,63.2443476,42.30493877,66.8912565,0.027294105,0.01825737,72.95,,
27.946945,1320,0.085083726,1.155124016,20.19975964,3.129485395,366.6238627,63.21485278,42.29661671,66.90930193,0.027310081,0.018272984,72.95,,
27.97143,1320,0.08506958,1.155528114,20.2137391,3.129563352,366.6238627,63.2601771,42.28706028,66.84625655,0.027325809,0.01826628,72.95,,
27.99821,1320,0.085117551,1.155569203,20.22667934,3.129044861,366.7285824,63.29018704,42.32278505,66.87100644,0.027303714,0.018258268,72.95,undefined,0
28.02297,1320,0.085211093,1.155473192,20.23469178,3.130354399,366.8333022,63.34175642,42.37748808,66.90292545,0.027266203,0.018241887,72.95,,
28.04803,1350,0.085290954,1.15617296,20.24157361,3.130405243,366.9380219,63.36432815,42.42997575,66.96192794,0.027248966,0.018246433,72.95,,
28.07112,1350,0.085395349,1.156789311,20.2244617,3.131075319,367.0427417,63.32431287,42.49287756,67.10357465,0.027223134,0.018267696,72.95,,
28.095145,1350,0.08549601,1.156274701,20.20957665,3.131104663,367.0427417,63.27829967,42.543174,67.23185392,0.027178854,0.018272847,72.95,,
28.121475,1350,0.085584129,1.156436789,19.95390653,3.134496124,367.0427417,62.54544267,42.58656308,68.08899459,0.027154969,0.018489545,72.95,,
28.14623,1350,0.085501452,1.156841512,19.71635338,3.133847856,366.7285824,61.78805175,42.50828122,68.7969276,0.027214497,0.018722738,72.95,,
28.1728,1350,0.085032317,1.156831347,19.44927247,3.135000396,366.2049837,60.97347689,42.22179375,69.24616392,0.027398915,0.018972698,72.95,,
28.1972,1350,0.084509767,1.156308885,19.27519189,3.133482255,365.4719454,60.39847177,41.87775123,69.33577954,0.027611532,0.019144671,72.95,,
28.225475,1350,0.083833577,1.154536277,19.11795825,3.132532064,364.6341873,59.8876172,41.44794255,69.20953693,0.027855093,0.019278381,72.95,,
28.249965,1350,0.083189134,1.152955225,19.00101645,3.131462127,364.0058688,59.50096337,41.05405355,68.99729218,0.028083834,0.019377085,72.95,,
28.27102,1350,0.082723174,1.151812055,18.91005498,3.13111408,363.2728305,59.2095394,40.74562295,68.8159769,0.028268363,0.01945315,72.95,,
28.294595,1350,0.082223324,1.150417439,18.80935422,3.130686523,362.8539515,58.88619177,40.44842405,68.68914909,0.028441589,0.019536285,72.95,,
28.316175,1350,0.081828046,1.149314588,18.72792216,3.128720889,362.225633,58.59444128,40.19123201,68.59222672,0.028596152,0.019614738,72.95,,
28.346985,1350,0.081311294,1.148437483,18.63316531,3.130422094,361.8067539,58.32967236,39.89243816,68.39132905,0.02878835,0.019688735,72.95,,
28.37173,1350,0.080899913,1.147578475,18.56358814,3.130647882,360.9689959,58.1160579,39.59687433,68.13413668,0.028981542,0.019746323,72.95,,
28.39619,1350,0.08056132,1.146421422,18.49122761,3.131201884,360.4453971,57.89976672,39.37188459,68.00007465,0.029117769,0.019800104,72.95,,
28.421925,1350,0.080241849,1.144839046,18.43474627,3.131407673,360.1312379,57.72670592,39.17551137,67.86375689,0.029223334,0.019832052,72.95,,
28.44836,1350,0.079987706,1.142459393,18.39274468,3.13088511,359.6076391,57.58557047,38.99838544,67.72249563,0.029295043,0.019839334,72.95,,
28.473255,1350,0.07980782,1.139634691,18.33806508,3.133651545,359.1887601,57.46510596,38.86816409,67.63785335,0.029320518,0.019831769,72.95,,
28.498655,1350,0.079652257,1.137137335,18.28270538,3.129645212,358.769881,57.21838134,38.74620479,67.71635947,0.029348354,0.019873637,72.95,,
28.522455,1350,0.079505955,1.134610477,18.24470271,3.130336945,358.351002,57.11206693,38.62430208,67.62896908,0.029375559,0.019866388,72.95,,
28.54742,1350,0.079364603,1.131154312,18.22369253,3.129776305,358.0368428,57.03608106,38.52287765,67.54124221,0.029363183,0.019832259,72.95,,
28.572145,1350,0.079226731,1.128387884,18.21737546,3.129767956,357.6179637,57.01615796,38.41209289,67.37053892,0.02937585,0.019790669,72.95,,
28.59677,1350,0.079144142,1.126135554,18.18532611,3.130352347,357.3038045,56.92647828,38.34379409,67.35669454,0.029369435,0.01978228,72.95,,
