Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),ESC Temp (ºF),Motor Temp (ºF),App message,
588.5483599999994,1000,,0.003884619302488903,0.011864195540053937,0.18327758130013355,-0.06713314577632679,0,0.01230400058295445,0,0,0,0,67.55,73.0625,,
588.5734549999983,1000,,0.003908845088970553,0.012392035907598888,0.18324211812348007,-0.06704314100913467,0,0.012285127164164985,0,0,0,0,67.55,72.95,,
588.601004999999,1000,,0.0038168768595910536,0.013729091285427169,0.18321176467437109,-0.0664707209831295,0,0.012178218090496903,0,0,0,0,67.55,72.95,,
588.6287100000009,1000,,0.00353005489561256,0.016011610728941406,0.18320144965375032,-0.06603876084402566,0,0.012098396719962825,0,0,0,0,67.55,72.95,,
588.6608449999989,1000,,0.0032335511957240506,0.01833659122396818,0.18319191738417456,-0.06758229673249855,0,0.012380530519652645,0,0,0,0,67.55,72.95,,
588.6839749999996,1000,,0.0031244365993143832,0.019604373723152584,0.18316541404452943,-0.0680966298604313,0,0.012472947403422967,0,0,0,0,67.55,72.95,,
588.7091849999987,1000,,0.003048677306716556,0.020875232741671947,0.183144735663543,-0.06842950442628959,0,0.012532503499740052,0,0,0,0,67.55,72.95,,
588.7369350000005,1000,,0.003040883004834141,0.021530991225713475,0.18313432308699845,-0.06833710576037133,0,0.012514869605150226,0,0,0,0,67.55,72.95,,
588.7618999999985,1000,,0.0031216066610324014,0.020948781243300862,0.1831190834484867,-0.06903420761621065,0,0.012641480825273036,0,0,0,0,67.55,72.95,,
588.7857349999994,1000,,0.003291261717805518,0.01936570848986288,0.18309680115763727,-0.06893565705054089,0,0.01262189829165396,0,0,0,0,67.55,72.95,,
588.8112749999985,1000,,0.0035795099264328816,0.016847019734235063,0.18307685883316518,-0.0691284739213347,0,0.012655823861448333,0,0,0,0,67.55,72.95,,
588.83967,1000,,0.003806783878457821,0.013643948096189821,0.1830193477604867,-0.06914548994504749,0,0.012654962470321883,0,0,0,0,67.55,72.95,,
588.8656349999998,1000,,0.00395020118104126,0.011257737973154014,0.18301458521936295,-0.0684729264705064,0,0.012531544236755668,0,0,0,0,67.55,72.95,,
588.8913900000006,1000,,0.004010619590138966,0.009726592373250508,0.1829909668432092,-0.06808755460772908,0,0.012459407447658149,0,0,0,0,67.55,72.95,,
588.92075,1000,,0.004001613757260244,0.009028594251316599,0.1829604448521849,-0.06906855279699853,0,0.01263681314503547,0,0,0,0,67.55,72.95,,
588.9479399999994,1000,,0.003871504160045008,0.010466025256438525,0.1829394908001469,-0.06952542320607641,0,0.012718945518984335,0,0,0,0,67.55,72.95,,
588.9757650000006,1000,,0.003539766141641521,0.012948104140248053,0.18290238077240778,-0.06874893884342059,0,0.012574344590038289,0,0,0,0,67.55,72.95,,
588.9978200000003,1000,,0.0032497026688237994,0.014812720484674469,0.1828819486579964,-0.06849964002616082,0,0.012527347650355578,0,0,0,0,67.55,72.95,,
589.0240850000009,1000,,0.002971771689498022,0.016999458795957482,0.18288664775146807,-0.06931467279857961,0,0.012676728148122094,0,0,0,0,67.55,72.95,,
589.0489749999996,1000,,0.0028221972618506256,0.019354841934077983,0.182854431597054,-0.06812062807413416,0,0.012456158726530121,0,0,0,0,67.55,72.95,,
589.0758849999997,1000,,0.0027100097873491323,0.02096363097314988,0.18282286096786848,-0.06666291599027135,0,0.012187505021802077,0,0,0,0,67.55,72.95,,
589.1037349999995,1000,,0.002599955466206354,0.021985326759963595,0.18279356443510214,-0.06727759552150603,0,0.012297911491999151,0,0,0,0,67.55,72.95,,
589.1320049999989,1000,,0.0025581885215029115,0.023016577273770458,0.18275456630369694,-0.06870040949438377,0,0.01255531354203249,0,0,0,0,67.55,72.95,,
589.1579799999986,1000,,0.00260682209188752,0.023611433273375525,0.18273338689590324,-0.06893556074522689,0,0.012596828492543585,0,0,0,0,67.55,72.95,,
589.181795,1000,,0.00263959262604442,0.02384018789704978,0.18269145355125638,-0.07014911303406912,0,0.012815643425525472,0,0,0,0,67.55,72.95,,
589.2111150000002,1000,,0.002685314564545624,0.024653764851392777,0.1826940459978775,-0.06970047141758612,0,0.012733861131238224,0,0,0,0,67.55,72.95,,
589.2390499999989,1000,,0.002680032447799544,0.0256671333509825,0.18269223184498432,-0.0702409925898933,0,0.012832483703254613,0,0,0,0,67.55,72.95,,
589.2672350000013,1000,,0.002688736754000001,0.025815207676838658,0.18266409936702538,-0.0702443612246943,0,0.012831122978720784,0,0,0,0,67.55,72.95,,
