Time,ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),66NA Temp (ºF),Motor Temp,App message
1262.58428,1700,,0.275055073,3.893832764,23.00234024,14.08370585,6339,323.9567217,247.5642655,76.42801473,0.015728578,0.012020995,83.75,75.875,84.9875,
1263.265634,1700,,0.275265871,3.886051245,23.00514573,14.03962459,6340,322.9791252,247.785682,76.74710689,0.015683159,0.012036182,83.75,75.875,84.9875,
1263.968151,1700,,0.273218001,3.876849108,23.02809696,13.70816574,6344,315.6641766,246.0836739,78.00470605,0.015754302,0.012289343,83.75,75.875,84.9425,
1264.736131,1700,,0.275258261,3.906635137,23.0198463,13.81544547,6338,318.0267293,247.6951155,77.89777971,0.015772036,0.012286073,83.75,75.875,84.875,
1265.459716,1700,,0.27780994,3.950308563,23.01637783,13.84958583,6338,318.7666478,250.0010213,78.43174407,0.015801211,0.012393119,83.75,75.875,84.875,
1266.234326,1700,,0.278503401,3.942116299,23.00882593,13.96018496,6339,321.2059228,250.6409073,78.04146099,0.015728388,0.012273995,83.75,75.875,84.875,
1266.998792,1700,,0.275881492,3.921745583,23.00172781,14.07315483,6338,323.7057291,248.2571425,76.69792744,0.015797361,0.01211615,83.75,75.875,84.875,
1267.71635,1700,,0.28271858,4.016438439,23.00500507,14.00019041,6336,322.071375,254.3369466,78.9814052,0.015792043,0.012473121,83.75,75.875,84.875,
1268.46426,1700,,0.283248013,4.001965458,22.99128089,14.20873195,6334,326.6750669,254.7371411,77.98808552,0.015710223,0.01225242,83.75,75.875,84.875,
1269.211043,1700,,0.279113355,3.951511572,22.999097,14.09859459,6336,324.2522843,251.0693058,77.43803662,0.015739004,0.012188089,83.75,75.875,84.875,
1269.937284,1700,,0.276604096,3.922731287,22.98923774,14.24917769,6355,327.5684927,249.5605578,76.22579983,0.015719081,0.011982345,83.800625,75.875,84.824375,
1270.731403,1700,,0.278039458,3.930762683,22.99921791,14.0796917,6373,323.821428,251.5653842,77.68794887,0.015625146,0.012138755,83.856875,75.875,84.768125,
1271.541106,1700,,0.277944646,3.891015374,23.00622985,13.98449935,6373,321.7305405,251.4857109,78.16656589,0.015472096,0.012094,83.75,75.875,84.875,
1272.217739,1700,,0.283813486,3.983557832,22.99025512,14.19614087,6373,326.3721968,256.7992415,78.68250865,0.015512547,0.012205541,83.789375,75.875,84.875,
1272.932753,1700,,0.280108643,3.950447396,22.99610625,14.10882823,6373,324.4477417,253.4419184,78.11640064,0.015587197,0.01217602,83.8625,75.875,84.875,
1273.582205,1700,,0.279998296,3.965822073,22.99697265,14.09458692,6373,324.1327618,253.3452313,78.16074578,0.015653932,0.012235184,83.795,75.875,84.9425,
1274.290535,1700,,0.275071788,3.915396639,23.00736718,13.95705632,6373,321.1145786,248.8780588,77.50428838,0.01573257,0.012193294,83.75,75.875,84.9875,
1274.972209,1700,,0.270646524,3.877105828,23.01569905,13.85007161,6373,318.7688759,244.8757603,76.82015655,0.015832996,0.01216284,83.75,75.875,84.9875,
1275.648297,1700,,0.276191705,3.916156934,23.00271148,14.03298646,6367,322.7953275,249.6691014,77.35322499,0.015685656,0.012132848,83.76125,75.875,84.97625,
1276.31745,1700,,0.278404327,3.890734119,22.98845495,14.26240011,6343,327.8548287,250.7335773,76.55437802,0.015517712,0.011881378,83.8625,75.875,84.875,
1276.992547,1700,,0.2774992,3.878897871,23.00624478,13.98169181,6341,321.6620734,249.8444766,77.69496783,0.015525336,0.012062674,83.8625,75.875,84.84125,
1277.674903,1700,,0.276965476,3.896113297,23.00353243,14.01870334,6341,322.4770382,249.3487961,77.33694951,0.015625189,0.012084113,83.8625,75.875,84.7625,
1278.358381,1700,,0.277787962,3.879552848,23.00429021,14.01753161,6341,322.4614929,250.0892418,77.56551243,0.015512716,0.012032675,83.8625,75.875,84.7625,
1279.010169,1700,,0.277908151,3.91839663,22.99639054,14.12575611,6339,324.8406672,250.1263874,77.00399563,0.015665808,0.012063178,83.8625,75.875,84.7625,
1279.700244,1700,,0.276938253,3.926769685,23.01278389,13.87407807,6337,319.2805009,249.1809313,78.04750629,0.015758901,0.012299394,83.7725,75.875,84.8525,
1280.383176,1700,,0.275078129,3.889810338,23.02071499,13.7606648,6335,316.7788723,247.4218177,78.11251036,0.015721321,0.012280345,83.755625,75.875,84.875,
1281.064466,1700,,0.277984035,3.88501121,23.00794306,13.95242475,6349,321.0158224,250.6104117,78.07238728,0.015503431,0.012102875,83.8625,75.875,84.875,
1281.741552,1700,,0.280522052,3.970442649,22.9891287,14.19075798,6373,326.2328843,253.8157246,77.80367788,0.015643077,0.012170658,83.834375,75.875,84.875,
1282.41688,1700,,0.280012922,4.000195339,22.99963218,14.0450228,6349,323.0279796,252.4076252,78.1456319,0.015849234,0.012385349,83.75,75.875,84.875,
1283.09342,1700,,0.280703413,3.977759349,22.99705386,14.08313245,6330,323.8677886,252.2900312,77.91721823,0.015766793,0.012284563,83.80625,75.875,84.875,
1283.766135,1700,,0.280582055,3.975245552,23.0023402,14.00181824,6332,322.0735333,252.2468379,78.32443424,0.015759347,0.012343437,83.8625,75.875,84.875,
1284.452009,1700,,0.280926388,3.948298208,22.97757249,14.3438667,6363,329.5836366,253.7984596,77.01417957,0.015557824,0.01198211,83.778125,75.875,84.875,
1285.144253,1700,,0.281607078,3.96083058,22.98047153,14.29318191,6369,328.4622283,254.6428009,77.53376125,0.015554379,0.012059362,83.75,75.875,84.875,
1285.780708,1700,,0.281040906,3.946931221,23.00207015,13.99250132,6336,321.8486401,252.8060321,78.58731462,0.015612345,0.012267684,83.8625,75.875,84.875,
1286.454603,1700,,0.280045602,3.926784922,23.0109222,13.87437733,6335,319.2609849,251.9051742,78.90888971,0.015588321,0.012300636,83.8625,75.875,84.891875,
1287.126713,1700,,0.280755915,3.950353846,22.99809943,14.0596906,6335,323.3454493,252.5382966,78.10548209,0.015642812,0.012217723,83.8625,75.875,84.9875,
1287.799456,1700,,0.275979363,3.884301683,23.01534602,13.82097591,6349,318.0924732,248.7682312,78.21369011,0.015614209,0.012212479,83.8625,75.875,84.9875,
1288.478825,1700,,0.272949132,3.890002028,23.01461637,13.82947938,6343,318.2765491,245.8088078,77.25104204,0.015825332,0.01222517,83.8625,75.875,84.9875,
1289.121497,1700,,0.273946325,3.894470382,23.0175336,13.78567025,6346,317.3067413,246.8252448,77.8200653,0.015778354,0.012278753,83.795,75.875,84.9875,
1289.802071,1700,,0.277586751,3.928340372,23.01214673,13.86017946,6336,318.9507919,249.7241106,78.30192497,0.015730948,0.012317797,83.75,75.875,84.9875,
1290.468643,1700,,0.279704223,3.934445819,23.00937451,13.89175351,6335,319.6393403,251.5797636,78.7145797,0.015638974,0.012310112,83.75,75.875,84.9875,
1291.132968,1700,,0.277709866,3.919016666,23.00963225,13.90336983,6335,319.910705,249.7863782,78.08490983,0.015689556,0.012251043,83.75,75.875,84.9875,
1291.812705,1700,,0.275917908,3.894502432,23.01191338,13.87367724,6338,319.2585974,248.2746964,77.77229919,0.015686214,0.012199424,83.75,75.875,84.9875,
1292.487647,1700,,0.276545781,3.905746261,22.98638374,14.24019422,6351,327.3281136,249.3786594,76.19473323,0.015662273,0.011933821,83.75,75.875,84.9875,
1293.140825,1700,,0.27795665,3.941480332,23.00065874,14.0092403,6370,322.2170883,251.4061881,78.04565646,0.015677889,0.012236017,83.75,75.875,84.9875,
1293.791405,1700,,0.277203099,3.892205003,23.01312777,13.86450003,6346,319.0583411,249.7475438,78.31148113,0.015584849,0.012205309,83.75,75.875,85.038125,
1294.463757,1700,,0.276170469,3.883310686,23.00433339,13.99326111,6347,321.9010681,248.8526834,77.33049988,0.015604946,0.012067704,83.75,75.875,85.1,
1295.11711,1700,,0.277323507,3.866346803,23.00360439,14.00649412,6344,322.196521,249.8068288,77.54901256,0.015477399,0.012002648,83.75,75.875,85.173125,
1295.80108,1700,,0.276672422,3.880514276,23.01694063,13.80086099,6342,317.6487907,249.1256486,78.450953,0.01557659,0.012220223,83.75,75.875,85.2125,
1296.475351,1700,,0.277368992,3.887342742,22.98892645,14.21941384,6358,326.8857495,250.4058503,76.6157126,0.015524772,0.011894575,83.75,75.875,85.2125,
1297.128163,1700,,0.272503989,3.849921653,23.01651054,13.8148278,6348,317.9680449,245.6241316,77.25443396,0.015674034,0.01210885,83.75,75.875,85.206875,
1297.81233,1700,,0.270653017,3.86429929,23.01581637,13.82552276,6348,318.2030333,243.925,76.67199761,0.015842201,0.012146546,83.75,75.875,85.1,
1298.492757,1700,,0.276045369,3.859645359,23.02711867,13.65613409,6344,314.4564785,248.6423395,79.1043903,0.015523489,0.012278507,83.75,75.875,85.1,
1299.182809,1700,,0.274756022,3.850303867,23.01532676,13.83096659,6351,318.3211416,247.7377334,77.84473505,0.015542328,0.012098489,83.75,75.875,85.1,
1299.85279,1700,,0.274584569,3.874723442,22.9996209,14.0479649,6368,323.0959787,248.2477385,76.84299805,0.01560827,0.011994059,83.75,75.875,85.1,
1300.54184,1700,,0.275594163,3.891890019,23.00007425,14.0263854,6372,322.6077725,249.3484384,77.29228249,0.015608245,0.01206399,83.75,75.875,85.1,
1301.20685,1700,,0.278212678,3.919262152,22.99565413,14.07220969,6373,323.599559,251.7256834,77.78968723,0.015569578,0.012111484,83.75,75.875,85.1,
1301.873751,1700,,0.278322276,3.960924976,22.98668261,14.17806865,6373,325.9067254,251.8318001,77.27105833,0.015728562,0.012153548,83.75,75.875,85.1,
1302.53938,1700,,0.281302204,3.981355908,22.98295624,14.22069137,6373,326.8334848,254.5263993,77.87610429,0.015642372,0.012181587,83.75,75.875,85.1,
1303.20351,1700,,0.279441111,3.944142471,22.98463075,14.20008312,6373,326.3834588,252.8327643,77.46525285,0.015599983,0.012084467,83.75,75.875,85.1,
1303.903452,1700,,0.281376318,3.961450396,22.98560753,14.180435,6373,325.9457965,254.5842387,78.10674935,0.015560474,0.012153777,83.75,75.875,85.1,
1304.581666,1700,,0.278335348,3.936270703,22.99255344,14.08522851,6373,323.8552427,251.8324507,77.76091289,0.015630747,0.012154471,83.75,75.875,85.1,
1305.223396,1700,,0.276995232,3.919565394,23.01233214,13.81113917,6344,317.8243354,249.5080498,78.51535739,0.015709353,0.012334225,83.75,75.875,85.1,
1305.910288,1700,,0.278924095,3.931997292,22.995992,14.04967337,6330,323.0835233,250.6951613,77.60976234,0.015684418,0.012172617,83.75,75.875,85.17875,
1306.60247,1700,,0.277346273,3.907298502,23.02355858,13.62355249,6344,313.656547,249.8287766,79.67275561,0.015640545,0.012461796,83.75,75.875,85.2125,
1307.3143,1700,,0.276000976,3.892195139,23.01173505,13.83246158,6340,318.3050673,248.4473692,78.07456144,0.015666167,0.012231096,83.75,75.875,85.2125,
1308.045725,1700,,0.278128518,3.947361642,22.99293036,14.10325821,6334,324.2735248,250.1341659,77.14501967,0.015780936,0.012174121,83.75,75.90875,85.17875,
1308.711677,1700,,0.277556143,3.961282704,22.99935515,14.00165236,6335,322.0274474,249.6503345,77.53174175,0.015867369,0.012302307,83.75,75.9875,85.1,
1309.39357,1700,,0.275274769,3.907706288,23.0045581,13.93218509,6335,320.5029334,247.5920104,77.25528264,0.015782812,0.012192966,83.75,75.925625,85.1,
1310.084248,1700,,0.276282186,3.918117535,23.00208915,13.96585885,6335,321.2427393,248.4955731,77.36238794,0.015767426,0.012197894,83.75,75.875,85.1,
1310.739227,1700,,0.27970549,3.935420023,22.99634786,14.01499038,6363,322.2914342,252.6777409,78.40628774,0.015575524,0.012212557,83.75,75.875,85.01,
1311.411927,1700,,0.281046755,3.959612264,22.97987396,14.24562231,6372,327.3625422,254.2791269,77.67491242,0.015572151,0.012095492,83.75,75.875,84.9875,
1312.075494,1700,,0.283333518,3.968576247,22.98106645,14.22193718,6373,326.8352164,256.3556555,78.43585424,0.015480779,0.012142483,83.75,75.875,84.875,
1312.757477,1700,,0.281360948,3.976916097,22.98250848,14.19831522,6373,326.312889,254.5806727,78.01731591,0.015621493,0.012187439,83.75,75.8975,84.875,
1313.446723,1700,,0.279337187,3.978914999,22.98241964,14.19673589,6373,326.2753221,252.7443764,77.46354876,0.015742913,0.012194982,83.75,75.9875,84.875,
1314.108458,1700,,0.280746756,3.971924411,22.97946566,14.23148011,6373,327.0317414,254.0189351,77.67441173,0.015636333,0.012145458,83.75,75.936875,84.875,
1314.773537,1700,,0.279659496,3.959503378,22.9788529,14.23478145,6373,327.0988319,253.0319365,77.35669902,0.015648263,0.012104975,83.75,75.875,84.875,
1315.442782,1700,,0.285795405,4.035953363,22.96799804,14.37830619,6373,330.2408962,258.5850907,78.30190407,0.015608069,0.012221242,83.75,75.875,84.95375,
1316.111537,1700,,0.284628438,4.029656304,22.96933819,14.35028519,6373,329.6164859,257.5320172,78.13066431,0.015647417,0.012225336,83.75,75.875,84.9875,
1316.797648,1700,,0.282572227,4.008735076,22.97235332,14.30750045,6373,328.6768471,255.6734904,77.7886865,0.01567915,0.012196498,83.75,75.875,84.9875,
1317.456615,1700,,0.279375827,3.957316471,22.98339256,14.16081039,6373,325.4634436,252.7789736,77.66750341,0.015655332,0.012159028,83.75,75.875,84.9875,
1318.1698,1700,,0.276728468,3.923869278,22.98822267,14.09918,6373,324.11503,250.3852853,77.25181278,0.015671291,0.012106349,83.75,75.875,84.9875,
1318.875249,1700,,0.274747651,3.904023437,23.00507424,13.87434642,6352,319.1758791,247.7891798,77.65127876,0.015756082,0.012235277,83.75,75.925625,85.038125,
1319.540547,1700,,0.279235429,3.925119841,22.9855944,14.15507995,6358,325.3616124,252.069818,77.4754683,0.015572172,0.012064552,83.75,75.9875,85.1,
1320.226632,1700,,0.276283562,3.924258062,22.98966382,14.09078908,6361,323.9402885,249.5151803,77.03590643,0.015728007,0.012115817,83.75,75.90875,85.1,
1320.895722,1700,,0.273656994,3.901770604,23.01600063,13.72723227,6342,315.9439941,246.4217538,78.0066873,0.015833742,0.012351385,83.75,75.875,85.1,
1321.584281,1700,,0.272971847,3.872548595,23.0297636,13.52704412,6345,311.5217417,245.9228912,78.9615503,0.01574702,0.012434305,83.75,75.875,85.206875,
1322.270644,1700,,0.272348277,3.856272024,23.01851789,13.71830326,6349,315.7726755,245.5121072,77.76421497,0.015707114,0.012214317,83.75,75.875,85.2125,
1322.949967,1700,,0.271679559,3.875216061,23.00090359,13.96214362,6349,321.1372755,244.9072735,76.28752749,0.015823543,0.012070786,83.75,75.875,85.2125,
1323.618289,1700,,0.276097152,3.927521796,22.99163738,14.07011562,6373,323.4949447,249.8142409,77.22362109,0.015721883,0.012140932,83.75,75.875,85.2125,
1324.295774,1700,,0.277338843,3.903227504,22.99829788,13.97505859,6373,321.4022961,250.9301834,78.07415453,0.01555512,0.012144429,83.75,75.875,85.2125,
1324.935153,1700,,0.274490674,3.863932006,22.99825739,13.97929576,6373,321.4987212,248.3573045,77.25411335,0.015557982,0.012019094,83.75,75.875,85.2125,
1325.60723,1700,,0.274095916,3.869381698,22.9995146,13.95941038,6374,321.0578719,248.0343074,77.26485072,0.015600194,0.012053412,83.75,75.875,85.2125,
1326.31586,1700,,0.274417491,3.901282353,22.99607194,14.00279413,6373,322.0090629,248.2940118,77.10878945,0.015712412,0.012115609,83.75,75.875,85.2125,
1327.023847,1700,,0.277536884,3.916589627,22.98718483,14.11650916,6373,324.4988032,251.1113656,77.3844065,0.015597062,0.012069661,83.75,75.8975,85.2125,
1327.729118,1700,,0.278236193,3.920274505,22.98785565,14.09897263,6373,324.1051182,251.7473508,77.67455868,0.01557229,0.012095701,83.75,75.9875,85.2125,
1328.407065,1700,,0.27876383,3.928802662,22.98669864,14.11300556,6373,324.4113014,252.2284778,77.74914264,0.015576451,0.012110516,83.75,75.936875,85.161875,
1329.101027,1700,,0.281389777,3.97030021,22.98420486,14.14243274,6373,325.052292,254.6109158,78.33061821,0.015593601,0.012214534,83.75,75.875,85.1,
1329.810642,1700,,0.27874821,3.935153378,22.99706838,13.95662407,6369,320.956815,252.0723773,78.56021632,0.015611589,0.01226518,83.75,75.875,85.1,
1330.481165,1700,,0.280525659,3.962795784,23.00011741,13.93665919,6333,320.5426906,252.2335987,78.69883036,0.015710979,0.012364537,83.75,75.875,85.1,
1331.173342,1700,,0.280465175,3.937613454,22.99784163,13.97311743,6341,321.3472276,252.5175703,78.60547491,0.015593477,0.012257623,83.75,75.875,85.1,
1331.878924,1700,,0.278125049,3.90654888,23.0012532,13.9317539,6339,320.4456002,250.3222883,78.12724867,0.015606247,0.012192972,83.75,75.875,85.13375,
1332.539971,1700,,0.276508234,3.88999145,23.0047359,13.89158834,6343,319.5678269,249.0323211,77.94720118,0.015620481,0.012175714,83.75,75.875,85.2125,
1333.227322,1700,,0.275358293,3.874418328,22.99332899,14.06277476,6342,323.3465453,247.9439136,76.69589491,0.015626175,0.01198461,83.75,75.875,85.2125,
1333.916641,1700,,0.275015682,3.901325301,22.99615824,14.01300977,6336,322.2440319,247.3932559,76.77981473,0.015769802,0.012108064,83.75,75.875,85.2125,
1334.595839,1700,,0.278155456,3.93970795,22.99243453,14.04414102,6341,322.9057158,250.4296513,77.56883089,0.015732132,0.012203419,83.75,75.875,85.2125,
1335.280181,1700,,0.274188104,3.877820356,23.00586905,13.8687306,6345,319.0581906,247.020139,77.44271001,0.015698308,0.012157031,83.75,75.875,85.2125,
1335.965727,1700,,0.273974418,3.855880046,23.00650611,13.8668285,6344,319.0229478,246.7858618,77.38265753,0.015624378,0.012090485,83.75,75.875,85.2125,
1336.665525,1700,,0.276680321,3.908036067,23.0003105,13.94459503,6337,320.7246485,248.9196629,77.64258115,0.015700036,0.01218923,83.75,75.875,85.251875,
1337.346696,1700,,0.279179944,3.939040853,23.00812389,13.81326216,6331,317.8167923,250.9507135,78.96324344,0.015696509,0.012394472,83.75,75.875,85.325,
1338.004164,1700,,0.279294278,3.936617653,22.97985266,14.22573954,6358,326.9027619,252.11138,77.13418124,0.015614912,0.012044411,83.75,75.875,85.325,
1338.69288,1700,,0.275301582,3.918465161,23.00109397,13.92087278,6373,320.195041,249.0894701,77.79252037,0.015731863,0.012237938,83.75,75.875,85.325,
1339.387519,1700,,0.280251969,3.889169215,22.98475063,14.13962264,6373,324.9948721,253.5670737,78.02675149,0.015338101,0.011967533,83.75,75.875,85.325,
1340.094815,1700,,0.275269866,3.897074347,22.99671988,13.99034282,6338,321.726785,247.7111866,77.02379752,0.015732384,0.012117662,83.75,75.875,85.31375,
1340.775498,1700,,0.277093227,3.890817059,23.00072415,13.92479333,6339,320.2791942,249.3745226,77.86781826,0.015602318,0.012149207,83.75,75.875,85.2125,
1341.433016,1700,,0.27733294,3.903010722,23.00393708,13.86593448,6338,318.9695386,249.5786136,78.25420733,0.015638415,0.012237805,83.75,75.875,85.2125,
1342.113064,1700,,0.27896415,3.921343318,22.98983207,14.07471065,6335,323.5744705,250.9070568,77.54615104,0.015628727,0.012119453,83.75,75.875,85.2125,
1342.790074,1700,,0.279576087,3.92627741,22.99735556,13.9546335,6335,320.9176663,251.4591652,78.36489692,0.015614123,0.012236238,83.75,75.875,85.2125,
1343.472507,1700,,0.276748773,3.897160146,23.01406206,13.70853599,6350,315.4859516,249.5060052,79.10172411,0.015619691,0.012355862,83.75,75.875,85.2125,
1344.152257,1700,,0.274035873,3.891827204,23.01311416,13.72790877,6342,315.9167426,246.7698455,78.13798177,0.015771223,0.012323511,83.75,75.875,85.2125,
1344.792903,1700,,0.274405571,3.893209261,22.98763815,14.11270227,6336,324.415776,246.8609807,76.10407139,0.015770831,0.01200211,83.75,75.875,85.2125,
1345.425654,1700,,0.278004359,3.94587079,22.98169568,14.18317808,6329,325.9518994,249.8068784,76.64862679,0.015795967,0.012107084,83.75,75.875,85.105625,
1346.098914,1700,,0.282554959,3.978242693,22.97962235,14.19052356,6322,326.0924997,253.6372445,77.78207454,0.015684976,0.012199989,83.75,75.875,85.083125,
1346.800024,1700,,0.27941623,3.927056154,22.98646848,14.09930443,6335,324.0867285,251.3149496,77.56919926,0.015626066,0.012121033,83.75,75.875,84.9875,
1347.445206,1700,,0.275682087,3.888331969,22.99998327,13.91441782,6338,320.0305825,248.0724023,77.51980504,0.015674222,0.012150557,83.75,75.875,84.9425,
1348.119592,1700,,0.275643197,3.912352053,23.00917987,13.7760943,6335,316.9756678,247.9295596,78.22341882,0.0157804,0.012343466,83.75,75.875,84.875,
1348.799913,1700,,0.272947007,3.926934928,23.00125795,13.88713756,6335,319.4196608,245.504279,76.87094221,0.015995409,0.012295919,83.75,75.875,84.801875,
1349.472559,1700,,0.277328299,3.947335671,22.99577903,13.97105005,6332,321.2735069,249.3062132,77.6051677,0.01583357,0.012287784,83.75,75.875,84.7625,
1350.17205,1700,,0.278336066,3.951514493,22.99568603,13.96821017,6335,321.2078028,250.3418444,77.94200456,0.015784527,0.012302753,83.75,75.875,84.86375,
1350.813993,1700,,0.275288103,3.896811488,23.00487489,13.83154626,6340,318.1890607,247.7891943,77.89823377,0.01572627,0.012250566,83.75,75.880625,84.875,
1351.490804,1700,,0.275334058,3.852936658,23.00127835,13.90333153,6344,319.7903544,248.0019848,77.57126853,0.015536083,0.012052141,83.75,75.9875,84.875,
1352.173354,1700,,0.276959245,3.854215041,23.01319737,13.73712511,6349,316.132742,249.6621481,78.986174,0.015437901,0.012193701,83.75,75.948125,84.875,
1352.839967,1700,,0.272237749,3.812188714,23.02624013,13.55515168,6351,312.1214076,245.4932518,78.67395788,0.015528937,0.01221671,83.75,75.875,84.875,
1353.520797,1700,,0.271066537,3.800399624,22.99657341,13.99506308,6350,321.8367519,244.377021,75.93846279,0.01555173,0.011809798,83.75,75.875,84.936875,
1354.208218,1700,,0.272393225,3.840766892,23.01516289,13.71886022,6347,315.7380401,245.4795557,77.77013883,0.015646022,0.012168788,83.75,75.875,84.9875,
1354.861501,1700,,0.274977494,3.88487279,23.00712809,13.81461199,6362,317.8306869,248.3691754,78.16067407,0.015642497,0.012226277,83.75,75.875,84.9875,
1355.553595,1700,,0.279072379,3.935500612,22.98328568,14.12785194,6373,324.7043345,252.5001905,77.76342154,0.015586128,0.012120303,83.75,75.875,84.981875,
1356.238363,1700,,0.279949333,3.955709634,22.97584648,14.21547357,6373,326.6125205,253.2998692,77.55365949,0.015616877,0.012111319,83.75,75.875,84.875,
1356.917646,1700,,0.279687867,3.943214495,22.97539043,14.21131454,6373,326.5104944,253.058879,77.50407744,0.015582282,0.012076843,83.75,75.90875,84.875,
1357.593189,1700,,0.280336127,3.948974544,22.97891683,14.15805009,6373,325.3366526,253.651787,77.9660035,0.015568514,0.012138126,83.75,75.9875,84.875,
1358.277397,1700,,0.280236442,3.955821466,22.98173474,14.1151417,6373,324.3898388,253.5645338,78.16970013,0.015600866,0.012195125,83.75,75.925625,84.936875,
1358.954462,1700,,0.275741707,3.88867259,22.99853754,13.89512116,6373,319.5673827,249.4934313,78.07246539,0.015586233,0.012168561,83.75,75.875,84.9875,
1359.648092,1700,,0.275755288,3.888400008,22.99236752,13.98318349,6373,321.5057198,249.496862,77.60379549,0.015585169,0.012094656,83.75,75.875,84.9875,
1360.341586,1700,,0.279883005,3.941898464,22.98719038,14.04495887,6373,322.8537386,253.241812,78.43945581,0.01556578,0.012209675,83.75,75.875,84.993125,
1361.016436,1700,,0.280069876,3.942818248,22.99812361,13.89491185,6373,319.5563598,253.4048544,79.30016045,0.015559374,0.012338671,83.75,75.875,85.1,
1361.701313,1700,,0.281601627,3.958835007,22.9793156,14.15479662,6373,325.2665261,254.7904959,78.33256355,0.015537384,0.012170823,83.75,75.875,85.139375,
1362.389405,1700,,0.284629643,4.015763853,22.97072902,14.25625664,6373,327.4765111,257.5304022,78.64047296,0.015593433,0.012262718,83.75,75.875,85.2125,
1363.150467,1700,,0.279643707,3.952208478,22.98059834,14.12098296,6373,324.5085476,253.0250036,77.97213939,0.015619861,0.012179127,83.75,75.875,85.2125,
1363.832664,1700,,0.280630443,3.949300005,22.97694656,14.16695294,6373,325.5131388,253.9128112,78.00436314,0.015553755,0.012132576,83.75,75.875,85.2125,
1364.503407,1700,,0.279375923,3.933079964,22.98277676,14.08633964,6373,323.7429404,252.7721231,78.07761466,0.015559876,0.012148753,83.75,75.875,85.2125,
1365.266192,1700,,0.276194056,3.902529521,22.98679239,14.03580711,6373,322.6381685,249.8964515,77.45415852,0.015616621,0.012095697,83.710625,75.914375,85.173125,
1365.944913,1700,,0.276694578,3.906781108,22.9915613,13.97157184,6373,321.2281779,250.3511401,77.93631411,0.015605258,0.012162092,83.6375,75.9875,85.1,
1366.622106,1700,,0.277697854,3.932704553,22.98869586,14.01378141,6373,322.1583602,251.2607204,77.99300892,0.015651877,0.012207381,83.705,75.92,85.1,
1367.292857,1700,,0.27816953,3.938489846,22.98702062,14.03567577,6373,322.6382212,251.6823742,78.00722829,0.015648654,0.012207086,83.75,75.875,85.1,
1368.011094,1700,,0.282767898,3.997303494,22.97134546,14.23987978,6373,327.1090815,255.8471585,78.21427767,0.015623763,0.012220042,83.654375,75.875,85.195625,
1368.703295,1700,,0.28010455,3.97362099,22.97843955,14.13675034,6373,324.8403124,253.4418693,78.02074252,0.015678605,0.012232592,83.64875,75.875,85.19,
1369.343199,1700,,0.278468932,3.947036785,22.98060827,14.10649559,6373,324.1757557,251.9531069,77.72144071,0.01566575,0.012175634,83.75,75.875,84.9875,
1370.019997,1700,,0.275996267,3.923863422,22.98562314,14.03951994,6373,322.7070901,249.7195938,77.38260695,0.015713132,0.012159204,83.75,75.875,84.9875,
1370.698919,1700,,0.276064861,3.936597834,22.98268596,14.08061609,6373,323.6102691,249.7789665,77.18519056,0.015760323,0.012164629,83.75,75.875,84.9875,
1371.387069,1700,,0.277940129,3.993808143,22.96424345,14.32227767,6375,328.8980078,251.5680385,76.49515285,0.015875782,0.012144366,83.75,75.875,84.9875,
1372.080321,1700,,0.276874505,3.986205989,22.99541992,13.87800235,6328,319.1296561,248.7730641,77.95695424,0.016023777,0.012491505,83.75,75.875,84.9875,
1372.780951,1700,,0.278237642,3.971783293,22.99050537,13.96656481,6332,321.0955569,250.1228376,77.9109429,0.015879436,0.012372049,83.75,75.970625,84.9875,
1373.470688,1700,,0.279328914,3.974523892,22.97562781,14.19720368,6334,326.1884488,251.2177766,77.02026773,0.015821325,0.012185736,83.75,75.9875,84.9875,
1374.191303,1700,,0.27767468,3.933013418,22.99203423,13.94931273,6334,320.7218746,249.721458,77.86884436,0.015749562,0.012263923,83.75,75.9875,84.9875,
1374.872141,1700,,0.276114679,3.866679337,23.00316892,13.81256707,6341,317.7296127,248.594281,78.26037576,0.01555417,0.012172881,83.75,75.9875,84.9875,
1375.566236,1700,,0.27486537,3.84269246,23.01790249,13.59932098,6343,313.0232566,247.5506373,79.10852934,0.015522927,0.012280427,83.75,75.9875,84.9875,
1376.206395,1700,,0.282215543,3.928375894,22.99212984,13.95077053,6373,320.7527422,255.349548,79.62763069,0.015384263,0.012250121,83.75,75.92,84.9875,
1376.884097,1700,,0.280002043,3.939738721,22.97888364,14.12769734,6373,324.6385807,253.3394869,78.03828822,0.015551343,0.012135883,83.75,75.875,84.9875,
1377.599587,1700,,0.280798759,3.942608709,22.98077708,14.09789406,6373,323.9804252,254.0627498,78.41990023,0.015518316,0.012169397,83.75,75.875,85.20125,
1378.268858,1700,,0.279650119,3.926306089,22.98503806,14.03507871,6373,322.5966612,253.0314035,78.43570233,0.015517094,0.012170937,83.75,75.875,85.229375,
1378.942059,1700,,0.275478596,3.869764835,22.996352,13.88821568,6373,319.3781627,249.2535147,78.04349643,0.015525455,0.0121166,83.75,75.875,85.325,
