Time,ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),Motor Temp,App message,
823.80027600002,2000,,0.38229939990233736,5.503671818462526,17.61700740923712,29.013826830159633,0,511.13656793917363,0,0,0,0,75.65,79.5875,,
824.3654647500218,2000,,0.38580188884865996,5.51505575018072,17.608957498187518,29.033840485913913,0,511.2556598876769,0,0,0,0,75.65,79.5875,,
824.9232445000143,2000,,0.38317311256453,5.528232699636317,17.61413097256136,28.973574518897287,0,510.34422355774694,0,0,0,0,75.745625,79.5875,,
825.4941560000121,2000,,0.3817018934469521,5.507979574644702,17.62311978983991,28.883391117264846,0,509.01539929285,0,0,0,0,75.711875,79.5875,,
826.0643970000177,2000,,0.38549830630286375,5.525110150700813,17.608523161351417,28.96190826537623,0,509.97635765123925,0,0,0,0,75.65,79.5875,,
826.6331012500166,2000,,0.38326248610410096,5.499384967204215,17.604189928953616,28.95970802601898,0,509.8120455789479,0,0,0,0,75.65,79.5875,,
827.187712500018,2000,,0.3789738233509227,5.4742932770043184,17.625505717730867,28.761677774522656,0,506.9389592836117,0,0,0,0,75.7175,79.5875,,
827.7465792500109,2000,,0.3855220444477854,5.514173692423744,17.607095205500144,28.868933476413027,0,508.29760928611296,0,0,0,0,75.7625,79.5875,,
828.3089985000103,2000,,0.3847454931958054,5.533881342293048,17.589422627691835,28.984722027678696,0,509.82446379326564,0,0,0,0,75.7625,79.5875,,
828.8663137500198,2000,,0.3817784479037992,5.500622337169964,17.584920534865304,28.971406758621054,0,509.4595699580299,0,0,0,0,75.68375,79.5875,,
829.4207855000077,2000,,0.3824687091565449,5.473708528583266,17.60436163157612,28.797471496043052,0,506.96105047303826,0,0,0,0,75.678125,79.5875,,
829.9923330000132,2000,,0.3814048598485191,5.493283361233185,17.605343018022655,28.76618696614754,0,506.43856300432816,0,0,0,0,75.7625,79.5875,,
830.5655942500116,2000,,0.3836597650198786,5.539920847365399,17.589715042245775,28.862008049240057,0,507.6739796622789,0,0,0,0,75.666875,79.5875,,
831.1225287500143,2000,,0.3857327506752562,5.557730904529664,17.57799563044557,28.922919090214787,0,508.406947485053,0,0,0,0,75.65,79.5875,,
831.6890165000201,2000,,0.38571259911280886,5.5339130860276295,17.582440390787482,28.856111810042524,0,507.36083657102535,0,0,0,0,75.65,79.5875,,
832.2560260000049,2000,,0.3845748292755482,5.483184257458987,17.583370596893257,28.819180997385963,0,506.7381741863096,0,0,0,0,75.7625,79.5875,,
832.8165010000109,2000,,0.38218750662845,5.445543994824725,17.591366559477688,28.752401363896674,0,505.7938968498491,0,0,0,0,75.700625,79.649375,,
833.3781952500105,2000,,0.3792804478230761,5.4614908951092085,17.590742724859943,28.72163288535549,0,505.2345706508477,0,0,0,0,75.65,79.7,,
