Time,ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),Motor Temp,App message,
740.4672402500183,1000,,-0.0057628559438298085,-0.001644899719903112,1.213557418483179,-0.04978832243972246,0,0.060421152315718284,0,0,0,0,76.2125,84.2,,
741.0328512500198,1000,,-0.005521577462840926,-0.0008865959792834769,1.207482698555815,-0.04899620948321446,0,0.0591619755174409,0,0,0,0,76.2125,84.2,,
741.5872147500247,1000,,-0.005427446777828545,-0.0016174369407517132,1.201586945854244,-0.05150194466753447,0,0.06188417617056787,0,0,0,0,76.2125,84.093125,,
742.1502625000269,1000,,-0.005625680890650498,-0.0020361142702755384,1.1956750833272367,-0.04829330313818104,0,0.05774516161150989,0,0,0,0,76.15625,84.0875,,
742.7105927500158,1000,,-0.005716819614864236,-0.0016656556220074068,1.1897665189411544,-0.04878269661613526,0,0.05803949620123681,0,0,0,0,76.1,84.0875,,
743.2662122500152,1000,,-0.0056655552095713595,-0.002261731027537832,1.18394491679136,-0.05034714363889501,0,0.05960900847661772,0,0,0,0,76.1,84.0875,,
743.8296605000198,1000,,-0.005751587679415674,-0.0024639691605296958,1.1780342956925662,-0.04974643940288624,0,0.058604665312523604,0,0,0,0,76.1,84.0875,,
744.3869617500126,1000,,-0.005557078167935465,-0.002814161372609859,1.1722405504549613,-0.048581711219711624,0,0.056947896622384475,0,0,0,0,76.116875,84.0875,,
744.9363062500239,1000,,-0.005498763353188914,-0.0023905153520460674,1.1665157816451672,-0.05159490685204393,0,0.060186032582437675,0,0,0,0,76.2125,84.0875,,
745.4943232500194,1000,,-0.005756049634750389,-0.0018721234163602235,1.160824068557249,-0.049467238769879,0,0.05742638863774541,0,0,0,0,76.13375,84.0875,,
746.0592235000164,1000,,-0.005892340400253234,-0.0015383270185468575,1.1550149589742715,-0.047968677956193806,0,0.0554028085051377,0,0,0,0,76.128125,84.0875,,
746.6409840000183,1000,,-0.005581139821090272,-0.0015832012224249559,1.149062058836513,-0.05009930141576646,0,0.05756536618692878,0,0,0,0,76.2125,84.0875,,
747.2034090000332,1000,,-0.0056228957403549095,-0.0017877805017615614,1.1433458588244116,-0.05043730514142455,0,0.05766492704919172,0,0,0,0,76.2125,84.0875,,
747.7576165000231,1000,,-0.0054053618142692475,-0.0016646954076787416,1.1377469131952778,-0.052541563536202505,0,0.05977879431184219,0,0,0,0,76.1675,84.0875,,
748.3214945000232,1000,,-0.005559251792611209,-0.002013415493993067,1.1321096933917738,-0.052726967130585334,0,0.0596968401821696,0,0,0,0,76.1,84.0875,,
748.8863795000165,1000,,-0.005109061535223077,-0.0013526611442011586,1.126444764901309,-0.05258464104425451,0,0.0592341688420069,0,0,0,0,76.1,84.0875,,
749.455032250026,1000,,-0.005581489434741244,-0.0014845194340023663,1.1208171964280655,-0.05109247496809236,0,0.05726614223766472,0,0,0,0,76.1,84.0875,,
750.0171932500211,1000,,-0.005700720502184612,-0.0012886016000822039,1.1152178804436643,-0.05232814291478862,0,0.05835692018326204,0,0,0,0,76.1,84.07624999999999,,
750.5681187500207,1000,,-0.005391331952254343,-0.0010798429588757365,1.1098112503840756,-0.05020186784903926,0,0.05571697186238704,0,0,0,0,76.1,83.975,,
751.1256647500157,1000,,-0.0056167496760053575,-0.0020599949879227123,1.1043330085654193,-0.05233069087441403,0,0.05778631004994721,0,0,0,0,76.1,83.975,,
751.6790200000197,1000,,-0.00559219866727992,-0.0019020838102356554,1.0989272704857407,-0.05199769292528962,0,0.057144624565316396,0,0,0,0,76.1,83.975,,
752.237918500018,1000,,-0.005731204628675204,-0.0018105663069776885,1.0934974728189946,-0.047773113270374944,0,0.05224002496639145,0,0,0,0,76.1,83.975,,
752.8103880000145,1000,,-0.005856960547163673,-0.003535812845367782,1.0879514771737844,-0.05249485174684593,0,0.05710692292789379,0,0,0,0,76.1,83.975,,
753.3741220000209,1000,,-0.0054965916957056965,-0.0024555198915704284,1.0825562269223412,-0.052868813430801485,0,0.057237625009330016,0,0,0,0,76.1,83.975,,
753.9371562500122,1000,,-0.005725798060012184,-0.001912571011804065,1.0771876778210718,-0.04998725174910854,0,0.0538447460321835,0,0,0,0,76.1,83.975,,
754.4997077500195,1000,,-0.005529772016052424,-0.0023665668456604033,1.0718126395065606,-0.052775237271222616,0,0.056565897453027134,0,0,0,0,76.1,83.975,,
755.0608725000144,1000,,-0.005798351718445288,-0.001448312982161419,1.0665208986755226,-0.04798855164398018,0,0.05118270816341769,0,0,0,0,76.1,83.975,,
755.6180610000222,1000,,-0.005775809560368688,-0.0026514743734628943,1.061250104598523,-0.04970858106508569,0,0.052749459587445445,0,0,0,0,76.1,83.975,,
756.171452000025,1000,,-0.0057258544621494635,-0.0027720392003784647,1.0560345219243126,-0.05523562998082778,0,0.05833105115557351,0,0,0,0,76.1,83.975,,
756.7318112500191,1000,,-0.005704429426101722,-0.0024733916535225786,1.0508000567103852,-0.049802606321772566,0,0.05233362341113958,0,0,0,0,76.1,83.975,,
757.2735405000269,1000,,-0.005754086136972996,-0.003481874012148032,1.0457931849311015,-0.04967567301882783,0,0.051950024184179024,0,0,0,0,76.1,83.975,,
757.8339892500163,1000,,-0.005635718475518886,-0.0015119869374254254,1.0405858297390487,-0.05035779153761431,0,0.052402329013684176,0,0,0,0,76.1,83.975,,
758.4015147500274,1000,,-0.00565471319819419,-0.0009332150392917904,1.035378061369126,-0.05414057149549493,0,0.05605326565305423,0,0,0,0,76.1,83.975,,
758.9791120000242,1000,,-0.005683827593812937,-0.0015241668260836858,1.0300984109416342,-0.05148451805063459,0,0.0530350736872243,0,0,0,0,76.1,83.975,,
759.5322490000217,1000,,-0.0055733896241771655,-0.0017033240238675388,1.0250851610207916,-0.05143605563026963,0,0.05272752378316209,0,0,0,0,76.1,83.975,,
760.0944215000212,1000,,-0.005746906584562534,-0.0007213677879261097,1.0199952786440893,-0.04973984240853778,0,0.050733493593387316,0,0,0,0,76.1,83.975,,
760.6559805000214,1000,,-0.005738985881343797,-0.0007172570250653614,1.0149196678772543,-0.04825209130020982,0,0.04897310511210968,0,0,0,0,76.1,83.93562499999999,,
761.2332725000232,1000,,-0.0058726205179103754,-0.0010745040821800854,1.0097515205873182,-0.05037415399062162,0,0.05086596637332548,0,0,0,0,76.1,83.8625,,
761.7875322500198,1000,,-0.005660074366207288,-0.0015764162799065762,1.004822207788214,-0.05292599254770732,0,0.05317906716339604,0,0,0,0,76.1,83.8625,,
762.3433507500202,1000,,-0.005665331220203213,-0.0025249298194578696,0.9998857420774734,-0.05327204688481182,0,0.05326293212942994,0,0,0,0,76.1,83.8625,,
762.8951415000141,1000,,-0.005864004219172888,-0.0010952152646349284,0.9949974444633878,-0.05404698480052865,0,0.05377977823160923,0,0,0,0,76.1,83.86812499999999,,
763.4568225000262,1000,,-0.005954878915179079,-0.0014263327540584097,0.9901021468822465,-0.047463556493836614,0,0.04699334477577978,0,0,0,0,76.1,83.975,,
764.0233857500107,1000,,-0.0057156413276254455,-0.0015196336997843588,0.9851400385750081,-0.04997455533916685,0,0.04923060850661114,0,0,0,0,76.1,83.9075,,
764.586450000018,1000,,-0.0054488107629288764,-0.0017079318641271303,0.9802129650294784,-0.05136323458503398,0,0.05034959687350574,0,0,0,0,76.1,83.8625,,
765.1584777500212,1000,,-0.005832346700005456,-0.0011454131327993781,0.9753131389762532,-0.04799159146706321,0,0.04680644600869471,0,0,0,0,76.1,83.8625,,
765.7463537500142,1000,,-0.005813663484433047,-0.0011710074177094813,0.970225099734721,-0.051029474333865246,0,0.04950812117789819,0,0,0,0,76.1,83.8625,,
766.3167712500244,1000,,-0.006036605476768202,-0.0019192335419205586,0.9653411100984604,-0.05012034139193511,0,0.04838634270951696,0,0,0,0,76.1,83.8625,,
766.878755000025,1000,,-0.0058134280752603126,-0.002407032967625527,0.9605521527345573,-0.04869703344072495,0,0.04677526377802095,0,0,0,0,76.1,83.8625,,
767.4302790000171,1000,,-0.005569053236570519,-0.0018048246723012438,0.955903723027261,-0.05003224354943002,0,0.047827184610117125,0,0,0,0,76.1,83.8625,,
768.0015505000084,1000,,-0.005842763406332823,-0.0019205940970638419,0.9510690772943005,-0.048754568680689045,0,0.046368481697137205,0,0,0,0,76.1,83.8625,,
768.5655020000161,1000,,-0.005897864312485666,-0.002548761032372333,0.9463331699648835,-0.04918168605054315,0,0.046541709742749925,0,0,0,0,76.1,83.8625,,
